web-scraper-order,web-scraper-start-url,course_link,course_link-href,skills,description,title
"1574262624-1185","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to CAD, CAM, and Practical CNC MachiningAutodeskCOURSE5(24)Advanced LevelAdvanced","https://www.coursera.org/learn/introduction-cad-cam-practical-cnc-machining","[{""skills"":""Manufacturing Process Management""},{""skills"":""Computer-Aided Design (CAD)""},{""skills"":""Computer-Aided Manufacturing""},{""skills"":""Autodesk Fusion 360""},{""skills"":""Mechanical Engineering""}]","","Introduction to CAD, CAM, and Practical CNC Machining"
"1574262673-1198","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=28&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Feature Engineering auf DeutschGoogle CloudCOURSEIntermediate LevelIntermediate","https://www.coursera.org/learn/feature-engineering-de","[]","","Feature Engineering in German"
"1574263014-1292","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Data Science: Foundations using RJohns Hopkins UniversitySPECIALIZATION4.5(29,553)640kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/data-science-foundations-r","[{""skills"":""Data Science""},{""skills"":""Machine Learning""},{""skills"":""Github""},{""skills"":""R Programming""},{""skills"":""Exploratory Data Analysis""}]","","Data Science: Foundations using R Specialization"
"1574263022-1295","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Maestría en Ingeniería de Softwarela Universidad de los AndesDEGREEPodrás conformar y liderar equipos de desarrollo de software de alto desempeño responsables de la transformación digital en las organizaciones.","https://www.coursera.org/degrees/maestria-ingenieria-software-uniandes","[]","null",""
"1574263401-1398","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Project Planning and Machine LearningUniversity of Colorado BoulderCOURSE4.4(16)Intermediate LevelIntermediate","https://www.coursera.org/learn/industrial-iot-project-planning-machine-learning","[]","","Project Planning and Machine Learning"
"1574263391-1395","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=8&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Predictive Modeling and Machine Learning with MATLABMathWorksCOURSEIntermediate LevelIntermediate","https://www.coursera.org/learn/predictive-modeling-machine-learning","[]","","Predictive Modeling and Machine Learning with MATLAB"
"1574263018-1293","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Big Data MasterTrack CertificateArizona State UniversityMASTERTRACK™ CERTIFICATEGive your career a competitive edge in data mining techniques, data analytics, data visualization, and statistical machine learning from the #1-ranked school for innovation in the U.S.","https://www.coursera.org/mastertrack/big-data-asu","[]","null",""
"1574262751-1220","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=26&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Computational NeuroscienceUniversity of WashingtonCOURSE4.7(581)59kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/computational-neuroscience","[{""skills"":""Computational Neuroscience""},{""skills"":""Artificial Neural Network""},{""skills"":""Reinforcement Learning""},{""skills"":""Biological Neuron Model""}]","","Computational Neuroscience"
"1574263444-1410","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=7&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Python and Machine Learning for Asset ManagementEDHEC Business SchoolCOURSE4.6(7)Intermediate LevelIntermediate","https://www.coursera.org/learn/python-machine-learning-for-investment-management","[{""skills"":""Programming skills""},{""skills"":""Managing your own personal invetsments""},{""skills"":""Investment management knowledge""},{""skills"":""Computer Science""},{""skills"":""Expertise in data science""}]","","Python and Machine Learning for Asset Management"
"1574263220-1350","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Recommender SystemsUniversity of MinnesotaSPECIALIZATION4.3(534)26kstudentsIntermediate LevelIntermediate","https://www.coursera.org/specializations/recommender-systems","[{""skills"":""Collaborative Filtering""},{""skills"":""Recommender Systems""},{""skills"":""Evaluation""},{""skills"":""LensKit""},{""skills"":""Matrix Factorization""}]","","Recommender Systems Specialization"
"1574262647-1191","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=29&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Philosophy and the Sciences: Introduction to the Philosophy of Cognitive SciencesThe University of EdinburghCOURSE4.6(634)31kstudentsMixed LevelMixed","https://www.coursera.org/learn/philosophy-cognitive-sciences","[]","","Philosophy and the Sciences: Introduction to the Philosophy of Cognitive Sciences"
"1574263073-1309","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=17&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","An Introduction to Practical Deep LearningIntelCOURSE4.3(67)9.8kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/intro-practical-deep-learning","[]","","An Introduction to Practical Deep Learning"
"1574262883-1256","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=22&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","How Entrepreneurs in Emerging Markets can master the Blockchain TechnologyUniversity of Cape TownCOURSE4.9(8)Beginner LevelBeginner","https://www.coursera.org/learn/entrepreneurs-blockchain-technology","[]","","How Entrepreneurs in Emerging Markets can master the Blockchain Technology"
"1574262999-1287","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Getting Started with SAS ProgrammingSASCOURSE4.9(515)14kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/sas-programming-basics","[]","","Getting Started with SAS Programming"
"1574263342-1382","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=10&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning with Tensorflow on Google Cloud Platform 日本語版Google CloudCOURSE4.7(14)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-jp","[]","","Serverless Machine Learning with Tensorflow on Google Cloud Platform 日本語版"
"1574262598-1178","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=30&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Evaluating User InterfacesUniversity of MinnesotaCOURSE4.7(150)6kstudentsMixed LevelMixed","https://www.coursera.org/learn/ui-testing","[{""skills"":""User Research""},{""skills"":""Heuristic Evaluation""},{""skills"":""User Interface Design (UI Design)""},{""skills"":""User Interface""}]","","Evaluating User Interfaces"
"1574263285-1368","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=11&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Google Cloud Platform Big Data and Machine Learning Fundamentals auf DeutschGoogle CloudCOURSE4(2)Intermediate LevelIntermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-de","[]","","Google Cloud Platform Big Data and Machine Learning Fundamentals in German"
"1574263379-1392","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Addressing Large Hadron Collider Challenges by Machine LearningNational Research University Higher School of EconomicsCOURSE4.5(44)5.9kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/hadron-collider-machine-learning","[]","","Addressing Large Hadron Collider Challenges by Machine Learning"
"1574263365-1388","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","How Google does Machine Learning 日本語版Google CloudCOURSE4.5(110)1.5kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/google-machine-learning-jp","[]","","How Google does Machine Learning 日本語版"
"1574263107-1318","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=16&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Deep Learning for BusinessYonsei UniversityCOURSE4.3(337)15kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/deep-learning-business","[{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Artificial Neural Network""},{""skills"":""Machine Learning""},{""skills"":""Deep Learning""}]","","Deep Learning for Business"
"1574263203-1345","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Probabilistic Graphical Models 2: InferenceStanford UniversityCOURSE4.6(389)16kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/probabilistic-graphical-models-2-inference","[{""skills"":""Inference""},{""skills"":""Gibbs Sampling""},{""skills"":""Markov Chain Monte Carlo (MCMC)""},{""skills"":""Belief Propagation""}]","","Probabilistic Graphical Models 2: Inference"
"1574262745-1218","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=26&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","The Unix WorkbenchJohns Hopkins UniversityCOURSE4.7(638)24kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/unix","[{""skills"":""Shell Script""},{""skills"":""Github""},{""skills"":""Bash (Unix Shell)""},{""skills"":""Cloud Computing""}]","","The Unix Workbench"
"1574262898-1260","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=22&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Using SAS Viya REST APIs with Python and RSASCOURSE4(1)Mixed LevelMixed","https://www.coursera.org/learn/sas-viya-rest-api-python-r","[]","","Using SAS Viya REST APIs with Python and R"
"1574262834-1242","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=24&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Intro to TensorFlow 日本語版Google CloudCOURSE3.6(8)Intermediate LevelIntermediate","https://www.coursera.org/learn/intro-tensorflow-jp","[]","","Intro to TensorFlow 日本語版"
"1574263518-1428","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","機器學習基石下 (Machine Learning Foundations)---Algorithmic FoundationsNational Taiwan UniversityCOURSE4.9(244)7.1kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/ntumlone-algorithmicfoundations","[]","","機器學習基石下 (Machine Learning Foundations)---Algorithmic Foundations"
"1574262850-1246","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en EspañolGoogle CloudCOURSE4.7(12)Intermediate LevelIntermediate","https://www.coursera.org/learn/leveraging-unstructured-data-dataproc-gcp-es","[]","","Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Español"
"1574262859-1249","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","AI Workflow: Feature Engineering and Bias DetectionIBMCOURSE4.7(3)Advanced LevelAdvanced","https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection","[{""skills"":""Data Science""},{""skills"":""Information Engineering""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""Python Programming""}]","","AI Workflow: Feature Engineering and Bias Detection"
"1574262993-1285","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","IBM AI Enterprise WorkflowIBMSPECIALIZATION4.6(5)Advanced LevelAdvanced","https://www.coursera.org/specializations/ibm-ai-workflow","[{""skills"":""Data Science""},{""skills"":""Information Engineering""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""Python Programming""}]","","IBM AI Enterprise Workflow Specialization"
"1574263256-1360","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=12&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","IBM Applied AIIBMPROFESSIONAL CERTIFICATE4.6(10,445)110kstudentsBeginner LevelBeginner","https://www.coursera.org/professional-certificates/applied-artifical-intelligence-ibm-watson-ai","[{""skills"":""Data Science""},{""skills"":""Deep Learning""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""Watson AI""}]","","IBM Applied AI Professional Certificate"
"1574263275-1365","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=11&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Machine Learning with Tensorflow on Google Cloud Platform auf DeutschGoogle CloudCOURSE5(1)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-machine-learning-gcp-de","[]","","Serverless Machine Learning with Tensorflow on Google Cloud Platform in English"
"1574263200-1344","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=13&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Predictive Modeling and AnalyticsUniversity of Colorado BoulderCOURSE3.9(235)13kstudentsMixed LevelMixed","https://www.coursera.org/learn/predictive-modeling-analytics","[{""skills"":""Regression Analysis""},{""skills"":""Data Cleansing""},{""skills"":""Predictive Modelling""},{""skills"":""Exploratory Data Analysis""}]","","Predictive Modeling and Analytics"
"1574262612-1182","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=30&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Children Acquiring Literacy NaturallyUniversity of California, Santa CruzCOURSE4.3(29)6kstudentsBeginner LevelBeginner","https://www.coursera.org/learn/children-literacy","[]","","Children Acquiring Literacy Naturally"
"1574263530-1432","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=5&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Practical Machine LearningJohns Hopkins UniversityCOURSE4.5(2,679)100kstudentsMixed LevelMixed","https://www.coursera.org/learn/practical-machine-learning","[{""skills"":""Random Forest""},{""skills"":""Machine Learning (ML) Algorithms""},{""skills"":""Machine Learning""},{""skills"":""R Programming""}]","","Practical Machine Learning"
"1574262543-1164","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=31&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Introduction to High-Throughput Materials DevelopmentGeorgia Institute of TechnologyCOURSE4.6(85)4.7kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/high-throughput","[]","","Introduction to High-Throughput Materials Development"
"1574262886-1257","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=22&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","AI Workflow: Business Priorities and Data IngestionIBMCOURSE4.5(2)Intermediate LevelIntermediate","https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion","[{""skills"":""Data Science""},{""skills"":""Information Engineering""},{""skills"":""Artificial Intelligence (AI)""},{""skills"":""Machine Learning""},{""skills"":""Python Programming""}]","","AI Workflow: Business Priorities and Data Ingestion"
"1574263492-1422","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=6&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Google Cloud Platform Big Data and Machine Learning FundamentalsGoogle CloudCOURSE4.6(7,700)84kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/gcp-big-data-ml-fundamentals","[{""skills"":""Tensorflow""},{""skills"":""Bigquery""},{""skills"":""Google Cloud Platform""},{""skills"":""Cloud Computing""}]","","Google Cloud Platform Big Data and Machine Learning Fundamentals"
"1574262847-1245","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=23&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版Google CloudCOURSE4.3(15)Intermediate LevelIntermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp-jp","[]","","Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版"
"1574263031-1298","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=18&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Hands-on Text Mining and AnalyticsYonsei UniversityCOURSE4(38)9.7kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/text-mining-analytics","[]","","Hands-on Text Mining and Analytics"
"1574263368-1389","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=9&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Business Application of Machine Learning and Artificial Intelligence in HealthcareNortheastern University COURSE3.7(15)Intermediate LevelIntermediate","https://www.coursera.org/learn/artificialintelligence-in-healthcare","[]","","Business Application of Machine Learning and Artificial Intelligence in Healthcare"
"1574263148-1329","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","How to Win a Data Science Competition: Learn from Top KagglersNational Research University Higher School of EconomicsCOURSE4.7(729)49kstudentsAdvanced LevelAdvanced","https://www.coursera.org/learn/competitive-data-science","[{""skills"":""Data Analysis""},{""skills"":""Feature Extraction""},{""skills"":""Feature Engineering""},{""skills"":""Xgboost""}]","","How to Win a Data Science Competition: Learn from Top Kagglers"
"1574263130-1324","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=15&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Architecting with Google Kubernetes Engine en EspañolGoogle CloudSPECIALIZATION4.7(249)3.3kstudentsBeginner LevelBeginner","https://www.coursera.org/specializations/architecting-google-kubernetes-engine-es","[]","","Architecting with Google Kubernetes Engine en Español Specialization"
"1574262976-1280","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=20&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Serverless Data Analysis with Google BigQuery and Cloud DataflowGoogle CloudCOURSE4.5(3,036)24kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/serverless-data-analysis-bigquery-cloud-dataflow-gcp","[{""skills"":""Bigquery""},{""skills"":""Apache Beam""},{""skills"":""Dataflow""},{""skills"":""Publish–Subscribe Pattern""}]","","Serverless Data Analysis with Google BigQuery and Cloud Dataflow"
"1574262995-1286","https://www.coursera.org/search?query=machine%20learning&indices%5Bprod_all_products_term_optimization%5D%5Bpage%5D=19&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BclickAnalytics%5D=true&indices%5Bprod_all_products_term_optimization%5D%5Bconfigure%5D%5BhitsPerPage%5D=10&configure%5BclickAnalytics%5D=true","Process Mining: Data science in ActionEindhoven University of TechnologyCOURSE4.8(617)33kstudentsIntermediate LevelIntermediate","https://www.coursera.org/learn/process-mining","[{""skills"":""Petri Net""},{""skills"":""Process Modeling""},{""skills"":""Process Mining""},{""skills"":""Data Mining""}]","","Process Mining: Data science in Action"
